Datetime,Open,Close,High,Low,Volume,Gain%,Ticker,future,Mov_Ticker,Inflation,Unemployment,Industrial,Interest,Retail_Sales,Interest_pct,Inflation_pct,Unemployment_pct,Industrial_pct,Volume_pct,Retail_Sales_pct,R/G
2017-09-30 22:00:00,38.565,42.26,42.412475,38.115,2017164472,9.581226500713084,AAPL,1.165597221404597,AAPL,1.7,4.3,99.7485,1.15,426455,-0.008620689655172376,0.0,-0.022727272727272818,0.0004312700904163247,-0.25887724476633345,0.022639527689717776,1
2017-10-31 22:00:00,42.4675,42.9625,44.06,41.32,2402653484,1.165597221404597,AAPL,-0.423654015887025,AAPL,1.8,4.2,98.7446,0.65,416024,-0.4347826086956521,0.05882352941176472,-0.023255813953488302,-0.010064311744036214,0.19110440291355668,-0.024459790599242637,0
2017-11-30 22:00:00,42.4875,42.3075,44.3,41.615,2124736232,-0.423654015887025,AAPL,-1.6043723554301774,AAPL,1.7,4.2,98.7446,0.65,416024,0.0,-0.05555555555555558,0.0,0.0,-0.11567096705818602,0.0,0
2017-12-31 22:00:00,42.54,41.8575,45.025,41.175,2638717760,-1.6043723554301774,AAPL,6.553405318098893,AAPL,1.8,4.1,98.7446,0.65,416024,0.0,0.05882352941176472,-0.023809523809523947,0.0,0.24190368680078111,0.0,1
2018-01-31 22:00:00,41.79125,44.53,45.15375,37.56,3711577892,6.553405318098893,AAPL,-6.026660692281837,AAPL,1.8,4.0,101.3561,1.41,431785,1.169230769230769,0.0,-0.024390243902438935,0.026447015836815302,0.40658389019976116,0.03788483356729411,0
2018-02-28 22:00:00,44.635,41.945,45.875,41.235,2854909788,-6.026660692281837,AAPL,-1.5606385513462024,AAPL,1.8,4.1,101.6495,1.42,434631,0.007092198581560183,0.0,0.02499999999999991,0.002894744371576996,-0.230809679583036,0.006591243327118912,0
2018-03-31 22:00:00,41.97,41.315,44.734125,40.1575,2665440588,-1.5606385513462024,AAPL,12.294799237065998,AAPL,2.1,4.0,102.298,1.51,433239,0.06338028169014098,0.16666666666666674,-0.024390243902438935,0.00637976576372723,-0.0663660900237174,-0.00320271678734374,1
2018-04-30 22:00:00,41.60255,46.7175,47.5925,41.3175,2483904824,12.294799237065998,AAPL,-1.5326249313797553,AAPL,2.1,4.0,103.4095,1.69,435061,0.11920529801324498,0.0,0.0,0.010865315059922942,-0.06810722580622752,0.004205530896341347,0
2018-05-31 22:00:00,46.9978,46.2775,48.55,45.1825,2110497460,-1.5326249313797553,AAPL,3.519747579153519,AAPL,2.2,3.8,102.5408,1.7,439759,0.00591715976331364,0.04761904761904767,-0.050000000000000044,-0.008400582151543046,-0.15033078578215286,0.010798485729587304,1
2018-06-30 22:00:00,45.955,47.5725,48.99,45.855,1575375524,3.519747579153519,AAPL,14.31225832370813,AAPL,2.3,4.0,103.3045,1.82,437527,0.07058823529411762,0.04545454545454519,0.05263157894736836,0.007447767132692462,-0.25355251363344455,-0.005075507266480095,1
2018-07-31 22:00:00,49.7825,56.9075,57.2175,49.3275,2801275348,14.31225832370813,AAPL,-1.168950571341004,AAPL,2.4,3.8,103.5474,1.91,440422,0.049450549450549275,0.04347826086956519,-0.050000000000000044,0.002351301250187454,0.7781635586716149,0.0066167345100986985,0
2018-08-31 22:00:00,57.1025,56.435,57.4175,53.825,2715888160,-1.168950571341004,AAPL,-3.987716604518525,AAPL,2.2,3.8,104.1659,1.91,439876,0.0,-0.08333333333333326,0.0,0.0059731098994277865,-0.03048154051009766,-0.0012397200866441915,0
2018-09-30 22:00:00,56.9875,54.715,58.3675,51.5225,3158992272,-3.987716604518525,AAPL,-18.475233964848208,AAPL,2.2,3.7,104.1315,1.95,439346,0.020942408376963373,0.0,-0.02631578947368407,-0.00033024243058421554,0.1631525622174368,-0.0012048850130491617,0
2018-10-31 22:00:00,54.7625,44.645,55.59,42.565,3845132240,-18.475233964848208,AAPL,-14.485525317141926,AAPL,2.1,3.8,101.3561,1.41,431785,-0.27692307692307694,-0.045454545454545525,0.027027027027026973,-0.026652837998108247,0.217202167311918,-0.017209670737869498,0
2018-11-30 22:00:00,46.115,39.435,46.235,36.6475,3595668028,-14.485525317141926,AAPL,7.4569049002518,AAPL,2.2,3.8,101.3561,1.41,431785,0.0,0.04761904761904767,0.0,0.0,-0.06487792783948565,0.0,1
2018-12-31 22:00:00,38.7225,41.61,42.25,35.5,3312396716,7.4569049002518,AAPL,3.707474844274076,AAPL,2.2,3.9,101.3561,1.41,431785,0.0,0.0,0.026315789473684292,0.0,-0.07878127507715516,0.0,1
2019-01-31 22:00:00,41.74,43.2875,43.9675,41.4825,1890162892,3.707474844274076,AAPL,8.991278402570568,AAPL,2.2,4.0,103.3023,2.4,439793,0.7021276595744681,0.0,0.025641025641025772,0.019201607007373056,-0.4293669949405903,0.018546267239482717,1
2019-02-28 22:00:00,43.57,47.4875,49.4225,42.375,2603841824,8.991278402570568,AAPL,4.711959924859112,AAPL,2.1,3.8,102.728,2.4,440875,0.0,-0.045454545454545525,-0.050000000000000044,-0.005559411552308213,0.3775753587273365,0.0024602483441074074,1
2019-03-31 22:00:00,47.91,50.1675,52.12,47.095,2024471248,4.711959924859112,AAPL,-16.58566800076234,AAPL,2.0,3.8,102.8635,2.41,446954,0.004166666666666874,-0.04761904761904767,0.0,0.0013190172104977638,-0.2225060564969249,0.01378848880068051,0
2019-04-30 22:00:00,52.47,43.7675,53.8275,43.7475,2957826292,-16.58566800076234,AAPL,12.710706150341682,AAPL,2.1,3.6,102.2543,2.42,447230,0.004149377593360981,0.050000000000000044,-0.05263157894736836,-0.005922411739829991,0.46103645330704146,0.0006175132116503779,1
2019-05-31 22:00:00,43.9,49.48,50.3925,42.5675,2060875072,12.710706150341682,AAPL,4.858000689078114,AAPL,2.0,3.6,102.4519,2.39,448985,-0.012396694214875992,-0.04761904761904767,0.0,0.001932437071106019,-0.3032467533424711,0.003924155356304304,1
2019-06-30 22:00:00,50.7925,53.26,55.3425,49.6025,1895828484,4.858000689078114,AAPL,-2.412342215988778,AAPL,2.1,3.6,102.384,2.38,448992,-0.004184100418410108,0.050000000000000044,0.0,-0.0006627500319661417,-0.0800856831364497,1.559072129353467e-05,0
2019-07-31 22:00:00,53.475,52.185,54.5075,48.145,2734062984,-2.412342215988778,AAPL,8.496827011577771,AAPL,2.2,3.7,102.0568,2.4,453667,0.008403361344537785,0.04761904761904767,0.0277777777777779,-0.0031958118456009155,0.4421468012926004,0.01041221224431621,1
2019-08-31 22:00:00,51.6075,55.9925,56.605,51.055,2189633952,8.496827011577771,AAPL,10.525614253343402,AAPL,2.4,3.7,102.6882,2.13,455967,-0.11250000000000004,0.09090909090909083,0.0,0.00618675090733789,-0.1991281968213795,0.005069797891404937,1
2019-09-30 22:00:00,56.2675,62.19,62.4375,53.783,2490606800,10.525614253343402,AAPL,7.097058587801558,AAPL,2.4,3.5,102.3143,2.04,452048,-0.04225352112676051,0.0,-0.05405405405405406,-0.0036411194275485226,0.13745349889422975,-0.00859492024642139,1
2019-10-31 22:00:00,62.385,66.8125,67.0,62.29,1795689012,7.097058587801558,AAPL,9.870168743218468,AAPL,2.3,3.6,103.3023,2.4,439793,0.17647058823529416,-0.04166666666666674,0.028571428571428692,0.009656519176693745,-0.27901545438645714,-0.02710995292535301,1
2019-11-30 22:00:00,66.8175,73.4125,73.4925,64.0725,2395485460,9.870168743218468,AAPL,4.479476100459081,AAPL,2.3,3.6,103.3023,2.4,439793,0.0,0.0,0.0,0.0,0.33402022510120477,0.0,1
2019-12-31 22:00:00,74.06,77.3775,81.9625,73.1875,2940051432,4.479476100459081,AAPL,-10.167597765363128,AAPL,2.3,3.6,103.3023,2.4,439793,0.0,0.0,0.0,0.0,0.22733010953028288,0.0,0
2020-01-31 22:00:00,76.075,68.34,81.805,64.0925,3020892924,-10.167597765363128,AAPL,-9.915686552359354,AAPL,2.3,3.5,101.0918,1.55,456113,-0.35416666666666663,0.0,-0.02777777777777779,-0.021398361895136886,0.02749662509985651,0.037108366890787226,0
2020-02-29 22:00:00,70.57,63.5725,76.0,53.1525,6281326928,-9.915686552359354,AAPL,19.18864097363084,AAPL,2.4,3.5,101.3247,1.58,457898,0.019354838709677358,0.04347826086956519,0.0,0.0023038466027907045,1.0792947933033061,0.003913503890483172,1
2020-03-31 22:00:00,61.625,73.45,73.6325,59.225,3266123232,19.18864097363084,AAPL,11.070742358078602,AAPL,2.1,4.4,97.4477,0.65,432392,-0.5886075949367089,-0.12499999999999989,0.25714285714285734,-0.03826312833889478,-0.48002655021174856,-0.05570236166133069,1
2020-04-30 22:00:00,71.5625,79.485,81.06,71.4625,2806640088,11.070742358078602,AAPL,14.807238394964598,AAPL,1.4,14.7,84.2018,0.05,375918,-0.9230769230769231,-0.33333333333333337,2.3409090909090904,-0.13592829794854056,-0.14068150873738983,-0.13060833687949824,1
2020-05-31 22:00:00,79.4375,91.2,93.095,79.3025,3243603560,14.807238394964598,AAPL,16.41104294478528,AAPL,1.2,13.2,85.8434,0.05,442045,0.0,-0.1428571428571428,-0.10204081632653061,0.01949602027510089,0.1556891722128071,0.17590804377550429,1
2020-06-30 22:00:00,91.28,106.26,106.415,89.145,3020454756,16.41104294478528,AAPL,19.260628465804057,AAPL,1.2,11.0,91.1622,0.08,472249,0.5999999999999999,0.0,-0.16666666666666663,0.06195933525466124,-0.06879657142810636,0.06832788517006194,1
2020-07-31 22:00:00,108.2,129.04,131.0,107.8925,4070343746,19.260628465804057,AAPL,-12.76739981922265,AAPL,1.6,10.2,94.8887,0.09,481169,0.125,0.3333333333333335,-0.07272727272727275,0.0408776883401234,0.3475930198637942,0.01888834068468115,0
2020-08-31 22:00:00,132.76,115.81,137.98,103.1,3886793086,-12.76739981922265,AAPL,-7.463447806868413,AAPL,1.7,8.4,95.8924,0.1,482391,0.11111111111111116,0.0625,-0.17647058823529405,0.010577655716644818,-0.04509463363637989,0.002539648231702385,0
2020-09-30 22:00:00,117.64,108.86,125.39,107.72,2895317582,-7.463447806868413,AAPL,9.110072403995966,AAPL,1.7,7.9,95.6019,0.09,492700,-0.10000000000000009,0.0,-0.059523809523809534,-0.003029437160817716,-0.255088316270613,0.021370630878270847,1
2020-10-31 22:00:00,109.11,119.05,121.99,107.32,2123372389,9.110072403995966,AAPL,9.652094868192703,AAPL,1.6,6.9,101.0918,1.55,456113,16.222222222222225,-0.05882352941176461,-0.12658227848101267,0.05742459093386221,-0.2666184869663807,-0.07425816927136186,1
2020-11-30 22:00:00,121.01,132.69,138.789,120.01,2323295260,9.652094868192703,AAPL,-1.16836428999401,AAPL,1.6,6.7,101.0918,1.55,456113,0.0,0.0,-0.02898550724637683,0.0,0.09415346645538403,0.0,0
2020-12-31 22:00:00,133.52,131.96,145.09,126.382,2240876989,-1.16836428999401,AAPL,-9.338317757009342,AAPL,1.6,6.7,101.0918,1.55,456113,0.0,0.0,0.0,0.0,-0.03547472954427666,0.0,0
2021-01-31 22:00:00,133.75,121.26,137.877,118.39,1834022587,-9.338317757009342,AAPL,-1.2929292929292884,AAPL,1.4,6.4,99.4076,0.09,513269,-0.9419354838709677,-0.1250000000000001,-0.04477611940298509,-0.01666010497389503,-0.1815603462381754,0.12531105230502093,0
2021-02-28 22:00:00,123.75,122.15,128.72,116.21,2650845213,-1.2929292929292884,AAPL,6.307617661329461,AAPL,1.3,6.2,96.3966,0.08,503650,-0.11111111111111105,-0.07142857142857129,-0.03125,-0.03028943461063338,0.44537217359799075,-0.01874066035548616,1
2021-03-31 22:00:00,123.66,131.46,137.07,122.49,1889956691,6.307617661329461,AAPL,-5.627082702211446,AAPL,1.6,6.0,99.1618,0.07,558369,-0.12499999999999989,0.23076923076923084,-0.032258064516129115,0.028685659037766875,-0.2870361944441454,0.10864489228630991,0
2021-04-30 22:00:00,132.04,124.61,134.07,122.25,1711935112,-5.627082702211446,AAPL,9.497921330348586,AAPL,3.0,6.0,99.2416,0.07,555865,0.0,0.875,0.0,0.0008047453757396017,-0.09419347006613499,-0.004484489647527012,1
2021-05-31 22:00:00,125.08,136.96,137.41,123.13,1606590029,9.497921330348586,AAPL,6.778916544655944,AAPL,3.8,5.8,99.9226,0.06,550179,-0.14285714285714302,0.2666666666666666,-0.033333333333333326,0.0068620417244380505,-0.0615356751909415,-0.01022910238996877,1
2021-06-30 22:00:00,136.6,145.86,150.0,135.76,1919127917,6.778916544655944,AAPL,3.737359934408308,AAPL,4.5,5.9,100.4704,0.08,550638,0.3333333333333335,0.1842105263157896,0.017241379310344973,0.005482243256280217,0.1945349357076085,0.0008342739363007556,1
2021-07-31 22:00:00,146.36,151.83,153.49,144.5,1463302097,3.737359934408308,AAPL,-7.413465942550554,AAPL,4.3,5.4,101.1676,0.1,543355,0.25,-0.04444444444444451,-0.0847457627118644,0.006939357263432866,-0.23751716389627198,-0.01322647547027267,0
2021-08-31 22:00:00,152.83,141.5,157.26,141.27,1797948426,-7.413465942550554,AAPL,5.567300916138129,AAPL,4.0,5.2,101.0927,0.09,546946,-0.10000000000000009,-0.06976744186046513,-0.03703703703703709,-0.0007403556079218498,0.22869257803024934,0.006608938907344264,1
2021-09-30 22:00:00,141.9,149.8,153.165,138.27,1565079040,5.567300916138129,AAPL,10.950766855723728,AAPL,4.0,4.7,99.8606,0.08,552617,-0.11111111111111105,0.0,-0.09615384615384615,-0.012187823650965823,-0.12951950269123014,0.010368482446164728,1
2021-10-31 22:00:00,148.985,165.3,165.7,147.48,1691028846,10.950766855723728,AAPL,6.024599952233105,AAPL,4.6,4.6,99.4076,0.09,513269,0.125,0.1499999999999999,-0.021276595744680993,-0.004536323635147443,0.08047504488974555,-0.07120302126065614,1
2021-11-30 22:00:00,167.48,177.57,182.13,157.8,2445627944,6.024599952233105,AAPL,-1.715121183152455,AAPL,4.9,4.2,99.4076,0.09,513269,0.0,0.0652173913043479,-0.08695652173913038,0.0,0.4462366799862383,0.0,0
2021-12-31 22:00:00,177.83,174.78,182.94,154.7,2109283284,-1.715121183152455,AAPL,-5.108901787253599,AAPL,5.5,3.9,99.4076,0.09,513269,0.0,0.12244897959183665,-0.07142857142857151,0.0,-0.13752895685755218,0.0,0
2022-01-31 22:00:00,174.01,165.12,176.65,152.0,1629275348,-5.108901787253599,AAPL,6.02021919305384,AAPL,6.0,4.0,102.5479,0.08,576000,-0.11111111111111105,0.09090909090909083,0.025641025641025772,0.031590139989296606,-0.22756921255722617,0.1222185637550679,1
2022-02-28 22:00:00,164.695,174.61,179.61,150.1,2180882413,6.02021919305384,AAPL,-9.412170315462848,AAPL,6.4,3.8,103.5578,0.08,581768,0.0,0.06666666666666665,-0.050000000000000044,0.009848080750556543,0.3385597564445564,0.010013888888888989,0
2022-03-31 22:00:00,174.03,157.65,178.49,155.38,1687873175,-9.412170315462848,AAPL,-5.022015187288624,AAPL,6.5,3.6,104.0733,0.2,587570,1.5,0.015625,-0.05263157894736836,0.004977896401816118,-0.226059522999143,0.00997304767536189,0
2022-04-30 22:00:00,156.71,148.84,166.48,132.61,2401040464,-5.022015187288624,AAPL,-7.758505670446961,AAPL,6.2,3.6,105.4868,0.33,590259,0.6499999999999999,-0.0461538461538461,0.0,0.013581773615326975,0.4225242154227613,0.004576475994349627,0
2002-06-30 22:00:00,1.425,0.9225,1.94583325,0.91166675,3248022000,-35.26315789473685,NVDA,-9.498198924731186,NVDA,2.3,5.8,90.9078,1.75,259786,4.303030303030303,-0.6290322580645162,0.6111111111111109,-0.13820686569314844,0.35275604418135287,-0.55987795188214,0
2002-07-31 22:00:00,0.93,0.84166675,1.12083325,0.7075,2404141200,-9.498198924731186,NVDA,-11.018730663333605,NVDA,2.2,5.8,90.8761,1.73,262769,-0.011428571428571455,-0.04347826086956508,0.0,-0.00034870495161032355,-0.2598137574191308,0.01148252792683202,0
2002-08-31 22:00:00,0.80166675,0.71333325,0.99166675,0.69583325,1782774000,-11.018730663333605,NVDA,37.89107324553034,NVDA,2.4,5.7,90.785,1.74,265043,0.005780346820809301,0.09090909090909083,-0.01724137931034475,-0.0010024637941108416,-0.25845703239061,0.008653988864744333,1
2002-09-30 22:00:00,0.71916675,0.99166675,0.99833325,0.6,1836457200,37.89107324553034,NVDA,46.16039708529034,NVDA,2.2,5.7,90.8931,1.75,260626,0.005747126436781658,-0.08333333333333326,0.0,0.0011907253400893492,0.030112173500398853,-0.0166652203604698,1
2002-10-31 22:00:00,0.97666675,1.4275,1.48166675,0.85166675,3418719600,46.16039708529034,NVDA,-36.19733016614913,NVDA,2.2,5.7,88.6706,1.73,256307,-0.011428571428571455,0.0,0.0,-0.024451801071808665,0.861584141465426,-0.0165716390536631,0
2002-11-30 22:00:00,1.50333325,0.95916675,1.5225,0.9325,2190667200,-36.19733016614913,NVDA,-14.000000000000002,NVDA,2.0,5.9,88.6706,1.73,256307,0.0,-0.09090909090909094,0.03508771929824572,0.0,-0.35921413385291967,0.0,0
2002-12-31 22:00:00,1.0,0.86,1.15666675,0.79666675,2352913200,-14.000000000000002,NVDA,20.07613892256318,NVDA,1.9,6.0,88.6706,1.73,256307,0.0,-0.050000000000000044,0.016949152542372836,0.0,0.07406236784848019,0.0,1
2003-01-31 22:00:00,0.87583325,1.05166675,1.12416675,0.7775,2124375600,20.07613892256318,NVDA,0.8613781627738185,NVDA,1.9,5.8,91.3852,1.24,267230,-0.2832369942196532,0.0,-0.033333333333333326,0.030614431389885732,-0.09712963487135862,0.04261686181025093,1
2003-02-28 22:00:00,1.06416675,1.07333325,1.23583325,1.0,1800315600,0.8613781627738185,NVDA,8.973399921931538,NVDA,1.7,5.9,91.494,1.26,263188,0.016129032258064502,-0.10526315789473684,0.017241379310344973,0.001190564774164793,-0.15254364623656946,-0.015125547281368057,1
2003-03-31 22:00:00,1.09583325,1.19416675,1.225,1.07166675,1257813600,8.973399921931538,NVDA,83.90724412559692,NVDA,1.7,5.9,91.221,1.25,267820,-0.007936507936507908,0.0,0.0,-0.0029838022165387112,-0.3013371655503069,0.017599586607292217,1
2003-04-30 22:00:00,1.18583325,2.18083325,2.21916675,1.17916675,3728180400,83.90724412559692,NVDA,-14.674111731843569,NVDA,1.5,6.0,90.6448,1.26,267197,0.008000000000000007,-0.11764705882352944,0.016949152542372836,-0.006316527992457854,1.9640166078662213,-0.002326189231573461,0
2003-05-31 22:00:00,2.2375,1.90916675,2.3125,1.83833325,2319618000,-14.674111731843569,NVDA,-15.605663129973475,NVDA,1.6,6.1,90.6163,1.26,267362,0.0,0.06666666666666665,0.016666666666666607,-0.0003144140645685578,-0.3778149791249372,0.0006175219033148771,0
2003-06-30 22:00:00,1.885,1.59083325,2.14583325,1.53,1990429200,-15.605663129973475,NVDA,-4.869109692716765,NVDA,1.5,6.3,90.7372,1.22,270396,-0.031746031746031744,-0.0625,0.032786885245901676,0.0013341970484339605,-0.14191509119173928,0.011347910323830535,0
2003-07-31 22:00:00,1.59166675,1.51416675,1.78916675,1.27166675,2174373600,-4.869109692716765,NVDA,-13.628989379610024,NVDA,1.5,6.2,91.2028,1.01,273352,-0.17213114754098358,0.0,-0.015873015873015817,0.005131302266325077,0.09241444006147015,0.010932114380390212,0
2003-08-31 22:00:00,1.54083325,1.33083325,1.78916675,1.30833325,2358895200,-13.628989379610024,NVDA,10.500000656250052,NVDA,1.3,6.1,91.0119,1.03,277965,0.01980198019801982,-0.1333333333333333,-0.016129032258064613,-0.002093137491392838,0.08486195748513503,0.01687567678304891,1
2003-09-30 22:00:00,1.33333325,1.47333325,1.56333325,1.32916675,1378844400,10.500000656250052,NVDA,20.693588441932253,NVDA,1.2,6.1,91.6355,1.01,276430,-0.01941747572815533,-0.07692307692307698,0.0,0.006851851241431062,-0.41547025912808677,-0.005522277984638335,1
2003-10-31 22:00:00,1.46583325,1.76916675,1.84333325,1.45083325,1776092400,20.693588441932253,NVDA,8.057745316360261,NVDA,1.3,6.0,91.3852,1.24,267230,0.2277227722772277,0.08333333333333348,-0.016393442622950727,-0.002731474155758362,0.2881021237784336,-0.03328148174944834,1
2003-11-30 22:00:00,1.78916675,1.93333325,2.01666675,1.625,1234768800,8.057745316360261,NVDA,-5.6003391769054165,NVDA,1.1,5.8,91.3852,1.24,267230,0.0,-0.15384615384615385,-0.033333333333333326,0.0,-0.3047834673466313,0.0,0
2003-12-31 22:00:00,1.96416675,1.85416675,2.15666675,1.7625,1240158000,-5.6003391769054165,NVDA,-0.8024966204861017,NVDA,1.1,5.7,91.3852,1.24,267230,0.0,0.0,-0.01724137931034475,0.0,0.0043645417668474185,0.0,0
2004-01-31 22:00:00,1.86916675,1.85416675,2.0275,1.82416675,1186280400,-0.8024966204861017,NVDA,18.97250477816564,NVDA,1.1,5.7,92.5643,1.0,278913,-0.19354838709677413,0.0,0.0,0.012902526886191756,-0.0434441417948358,0.043718893836769857,1
2004-02-29 22:00:00,1.84916675,2.2,2.22333325,1.71916675,1319224800,18.97250477816564,NVDA,-22.360953461975036,NVDA,1.2,5.6,93.1092,1.01,280932,0.010000000000000009,0.09090909090909083,-0.01754385964912286,0.00588671874577984,0.11206827660644136,0.007238816405115589,0
2004-03-31 22:00:00,2.2025,1.71,2.27916675,1.70333325,1236259200,-22.360953461975036,NVDA,13.066548363864436,NVDA,1.6,5.8,92.7403,1.0,286209,-0.00990099009900991,0.3333333333333335,0.03571428571428581,-0.003962014494808264,-0.06288966065525758,0.018783905001922063,1
2004-04-30 22:00:00,1.72833325,1.95416675,1.965,1.65833325,1029033600,13.066548363864436,NVDA,-11.193059053928812,NVDA,1.8,5.6,93.1255,1.0,282952,0.0,0.125,-0.034482758620689724,0.004153534116236424,-0.16762310039836303,-0.011379795883427857,0
2004-05-31 22:00:00,1.92083325,1.70583325,2.00916675,1.60666675,952489200,-11.193059053928812,NVDA,-25.507246376811604,NVDA,1.7,5.6,93.797,1.0,288252,0.0,-0.05555555555555558,0.0,0.007210699539868193,-0.07438474312209042,0.018731092199383736,0
2004-06-30 22:00:00,1.725,1.285,1.7275,1.15333325,1174399200,-25.507246376811604,NVDA,-19.248219005069284,NVDA,1.9,5.6,93.0677,1.03,284133,0.030000000000000027,0.11764705882352944,0.0,-0.007775301981939653,0.23297901960463174,-0.014289579950876319,0
2004-07-31 22:00:00,1.28583325,1.03833325,1.30833325,0.775,2261047200,-19.248219005069284,NVDA,18.048780487804887,NVDA,1.8,5.5,93.7646,1.26,287358,0.2233009708737863,-0.05263157894736836,-0.017857142857142794,0.007488097374277025,0.9252799218528078,0.011350318336835308,1
2004-08-31 22:00:00,1.025,1.21,1.265,1.01166675,1562410800,18.048780487804887,NVDA,-0.8224812078465538,NVDA,1.7,5.4,93.8516,1.43,287941,0.13492063492063489,-0.05555555555555558,-0.018181818181818077,0.000927855501969832,-0.308987976898492,0.0020288281516436246,0
2004-09-30 22:00:00,1.21583325,1.20583325,1.32416675,1.09,1635163200,-0.8224812078465538,NVDA,30.402188139059323,NVDA,2.0,5.4,93.9393,1.61,293139,0.12587412587412605,0.17647058823529416,0.0,0.0009344539677533792,0.04656419425672165,0.018052309327257987,1
2004-10-31 22:00:00,1.2225,1.59416675,1.71083325,1.20666675,1838060400,30.402188139059323,NVDA,22.072540003758547,NVDA,2.0,5.5,92.5643,1.0,278913,-0.3788819875776398,0.0,0.01851851851851838,-0.01463711141130497,0.12408376118053543,-0.04852987831711231,1
2004-11-30 22:00:00,1.60833325,1.96333325,2.08,1.59666675,1765293600,22.072540003758547,NVDA,-5.988519032464352,NVDA,2.2,5.4,92.5643,1.0,278913,0.0,0.10000000000000009,-0.018181818181818077,0.0,-0.0395889057835096,0.0,0
2004-12-31 22:00:00,2.03166675,1.91,2.06,1.705,1371876000,-5.988519032464352,NVDA,26.593887624187225,NVDA,2.2,5.4,92.5643,1.0,278913,0.0,0.0,0.0,0.0,-0.22286241790034245,0.0,1
2005-01-31 22:00:00,1.90833325,2.41583325,2.44083325,1.89666675,1726392000,26.593887624187225,NVDA,-18.40659620856469,NVDA,2.3,5.3,96.1164,2.28,296696,1.2799999999999998,0.04545454545454519,-0.0185185185185186,0.03837440568340056,0.25841694147284455,0.06375823285397231,0
2005-02-28 22:00:00,2.42666675,1.98,2.46666675,1.95583325,1512859200,-18.40659620856469,NVDA,-8.81497260644605,NVDA,2.4,5.4,96.82,2.5,300557,0.09649122807017552,0.04347826086956519,0.018867924528301883,0.007320290814054609,-0.12368732014513506,0.013013320031277864,0
2005-03-31 22:00:00,2.00416675,1.8275,2.0325,1.74333325,978855600,-8.81497260644605,NVDA,22.127074261961518,NVDA,2.3,5.2,96.6725,2.63,301308,0.052000000000000046,-0.04166666666666674,-0.03703703703703709,-0.001523445569097226,-0.3529764038847766,0.002498694091303877,1
2005-04-30 22:00:00,1.84916675,2.25833325,2.32583325,1.79333325,1419969600,22.127074261961518,NVDA,-0.7429346486974201,NVDA,2.2,5.2,96.8638,2.79,303760,0.06083650190114076,-0.04347826086956508,0.0,0.0019788461041143623,0.45064256668705793,0.008137852297317005,0
2005-05-31 22:00:00,2.24333325,2.22666675,2.44916675,2.1475,1620626400,-0.7429346486974201,NVDA,1.6147164245318677,NVDA,2.2,5.1,96.9622,3.0,301776,0.07526881720430101,0.0,-0.019230769230769384,0.0010158593819362682,0.1413106308754779,-0.006531472214906464,1
2005-06-30 22:00:00,2.21916675,2.255,2.44166675,2.11833325,1362290400,1.6147164245318677,NVDA,12.711249548539673,NVDA,2.0,5.0,97.353,3.04,310989,0.01333333333333342,-0.09090909090909094,-0.019607843137254832,0.00403043660312985,-0.15940503005504536,0.030529266740893846,1
2005-07-31 22:00:00,2.26833325,2.55666675,2.58833325,2.25333325,1433354400,12.711249548539673,NVDA,12.062765215339487,NVDA,2.1,5.0,97.0425,3.26,313520,0.07236842105263142,0.050000000000000044,0.0,-0.0031894240547285513,0.052165089029475586,0.008138551524330406,1
2005-08-31 22:00:00,2.54916675,2.85666675,2.8825,2.48666675,1109913600,12.062765215339487,NVDA,-3.258365051903125,NVDA,2.1,4.9,97.3856,3.5,310046,0.07361963190184051,0.0,-0.019999999999999907,0.0035355643146044446,-0.22565305551788173,-0.011080632814493452,0
2005-09-30 22:00:00,2.89,2.79583325,2.99583325,2.5425,938196000,-3.258365051903125,NVDA,7.749630633372013,NVDA,2.0,5.0,95.509,3.62,310673,0.03428571428571425,-0.04761904761904767,0.020408163265306145,-0.019269789373377533,-0.15471258303349023,0.0020222805648193454,1
2005-10-31 22:00:00,2.79583325,3.0125,3.20833325,2.73666675,1311003600,7.749630633372013,NVDA,0.3017860082304491,NVDA,2.1,5.0,96.1164,2.28,296696,-0.37016574585635365,0.050000000000000044,0.0,0.006359610089101464,0.3973664351585382,-0.04498942618122592,1
2005-11-30 22:00:00,3.0375,3.04666675,3.18666675,2.95166675,766341600,0.3017860082304491,NVDA,22.273591996910746,NVDA,2.1,5.0,96.1164,2.28,296696,0.0,0.0,0.0,0.0,-0.415454236738938,0.0,1
2005-12-31 22:00:00,3.06416675,3.74666675,3.89666675,3.05416675,951928800,22.273591996910746,NVDA,6.749714456405119,NVDA,2.2,4.9,96.1164,2.28,296696,0.0,0.04761904761904767,-0.019999999999999907,0.0,0.24217294219705687,0.0,1
2006-01-31 22:00:00,3.67916675,3.9275,4.22666675,3.5725,1187125200,6.749714456405119,NVDA,21.057082007249843,NVDA,2.1,4.7,98.3353,4.29,322348,0.8815789473684212,-0.045454545454545525,-0.04081632653061229,0.023085550436762192,0.2470735206246517,0.08645886698843253,1
2006-02-28 22:00:00,3.94166675,4.77166675,4.8525,3.855,1577126400,21.057082007249843,NVDA,1.5288377079771098,NVDA,2.1,4.8,98.3412,4.49,320171,0.046620046620046596,0.0,0.02127659574468077,5.9998800024052557e-05,0.3285257528018106,-0.006753570675170906,1
