,Datetime,Open,Close,High,Low,Volume,Gain%,future,past,Current_R/G,Inflation,Unemployment,Industrial,Interest,Retail_Sales,Interest_pct,Inflation_pct,Unemployment_pct,Industrial_pct,Volume_pct,Retail_Sales_pct,R/G
107,2011-05-31,58.22,57.05,58.36,53.615,1155796649,-2.009618687736176,1.576182136602449,-1.402263895928363,0,1.5,9.0,93.849,0.09,339169,-0.10000000000000009,0.15384615384615374,-0.01098901098901095,0.0015784233055962105,0.09582775768428875,-0.001601351729253797,1
108,2011-06-30,57.1,58.0,59.83,56.87,1277432393,1.576182136602449,-6.153059485256518,-2.009618687736176,1,1.6,9.1,94.0844,0.09,341787,0.0,0.06666666666666665,0.011111111111111072,0.002508284584811671,0.10523974446996331,0.007718865816156439,0
109,2011-07-31,58.67,55.06,58.82,49.93,2526137245,-6.153059485256518,-4.926643723963048,1.576182136602449,0,1.8,9.0,94.5881,0.07,341438,-0.2222222222222221,0.125,-0.01098901098901095,0.005353703695830436,0.9775114979411674,-0.001021103786861377,0
110,2011-08-31,55.21,52.49,57.35,51.91,1666963792,-4.926643723963048,11.35664873174482,-6.153059485256518,0,2.0,9.0,95.1605,0.1,342121,0.4285714285714286,0.11111111111111116,0.0,0.006051501193067743,-0.34011352894644487,0.002000363169887276,1
111,2011-09-30,52.04,57.95,59.2,50.095,1616778870,11.35664873174482,-0.3005657708628035,-4.926643723963048,1,2.0,9.0,95.0855,0.08,345745,-0.20000000000000007,0.0,0.0,-0.0007881421388076237,-0.030105586120613204,0.010592743503029523,0
112,2011-10-31,56.56,56.39,58.98,52.87,1295261890,-0.3005657708628035,-0.9579563597658316,11.35664873174482,0,2.1,8.8,93.4768,0.17,332282,1.125,0.050000000000000044,-0.022222222222222143,-0.016918457598687486,-0.19886268058414203,-0.03893910251775157,0
113,2011-11-30,56.37,55.83,57.62,54.17,1004377588,-0.9579563597658316,6.360920752064672,-0.3005657708628035,0,2.2,8.6,93.4768,0.17,332282,0.0,0.04761904761904767,-0.022727272727272818,0.0,-0.22457566631563597,0.0,1
114,2011-12-31,56.91,60.53,60.86,56.56,828909746,6.360920752064672,5.850451930977807,-0.9579563597658316,1,2.2,8.5,93.4768,0.17,332282,0.0,0.0,-0.011627906976744096,0.0,-0.17470306396362956,0.0,1
115,2012-01-31,60.85,64.41,64.96,60.66,1018655434,5.850451930977807,4.469532941540367,6.360920752064672,1,2.3,8.3,96.7772,0.08,352736,-0.5294117647058824,0.04545454545454519,-0.0235294117647058,0.0353071564281191,0.22890994938307796,0.061556148091079343,1
116,2012-02-29,64.66,67.55,68.51,63.23,1070064762,4.469532941540367,-1.0376519418914745,5.850451930977807,1,2.2,8.3,97.051,0.1,357435,0.25,-0.04347826086956508,0.0,0.0028291787735128526,0.05046782875160116,0.013321577610450941,0
117,2012-03-31,67.46,66.76,68.55,64.45,1055787700,-1.0376519418914745,-6.928614277144578,4.469532941540367,0,2.3,8.2,96.5714,0.13,358712,0.30000000000000004,0.04545454545454519,-0.012048192771084487,-0.004941731666855631,-0.01334224105587356,0.0035726775497642027,0
118,2012-04-30,66.68,62.06,67.63,60.76,1300348448,-6.928614277144578,5.232081351484333,-1.0376519418914745,0,2.3,8.2,97.3139,0.14,356872,0.0769230769230771,0.0,0.0,0.007688611742192819,0.2316381863512902,-0.005129463190526096,1
119,2012-05-31,60.97,64.16,64.57,60.04,973834091,5.232081351484333,0.8874357776739734,-6.928614277144578,1,2.3,8.2,97.4669,0.16,356054,0.1428571428571428,0.0,0.0,0.0015722317161268595,-0.2510975865755023,-0.0022921383577304555,1
120,2012-06-30,64.23,64.8,65.31,61.86,860860365,0.8874357776739734,4.459770114942523,5.232081351484333,1,2.2,8.2,97.4577,0.16,352011,0.0,-0.04347826086956508,0.0,-9.439101889963109e-05,-0.11600921249736784,-0.011355019182483606,1
121,2012-07-31,65.25,68.16,68.88,63.91,679920339,4.459770114942523,0.7937674555343114,0.8874357776739734,1,2.1,8.2,97.6786,0.16,353974,0.0,-0.045454545454545525,0.0,0.002266624391915606,-0.21018510475854002,0.005576530278883274,1
122,2012-08-31,68.03,68.57,70.58,67.42,639568292,0.7937674555343114,-5.732946298984039,4.459770114942523,1,1.9,8.1,97.2842,0.13,358575,-0.1875,-0.09523809523809534,-0.012195121951219523,-0.004037731908524522,-0.05934819814237091,0.012998129806143899,0
123,2012-09-30,68.9,64.95,69.8,64.65,863148898,-5.732946298984039,0.7348438456827986,0.7937674555343114,0,2.0,7.8,97.2295,0.14,361370,0.0769230769230771,0.05263157894736836,-0.03703703703703698,-0.0005622701322516299,0.349580504219243,0.007794743080248301,1
124,2012-10-31,65.32,65.8,66.21,61.31,901806926,0.7348438456827986,-1.7941797346200157,-5.732946298984039,1,2.0,7.8,96.7772,0.08,352736,-0.4285714285714286,0.0,0.0,-0.0046518803449571156,0.044787206575336524,-0.02389240944184634,0
125,2012-11-30,66.32,65.1301,66.76,63.58,815972920,-1.7941797346200157,0.269905533063438,0.7348438456827986,0,1.9,7.7,96.7772,0.08,352736,0.0,-0.050000000000000044,-0.012820512820512775,0.0,-0.09518002526407743,0.0,1
126,2012-12-31,66.69,66.87,67.79,66.17,741909489,0.269905533063438,-0.3564003564003699,-1.7941797346200157,1,1.9,7.9,96.7772,0.08,352736,0.0,0.0,0.025974025974025983,0.0,-0.09076702079770005,0.0,0
127,2013-01-31,67.34,67.1,68.26,65.96,656587005,-0.3564003564003699,3.155848040682021,0.269905533063438,0,1.9,8.0,98.1664,0.14,367277,0.7500000000000002,0.0,0.012658227848101111,0.014354620716449773,-0.11500389908074082,0.04122346457407233,1
128,2013-02-28,66.86,68.97,69.06,66.54,558025871,3.155848040682021,2.477901753369068,-0.3564003564003699,1,2.0,7.7,98.6458,0.15,372515,0.0714285714285714,0.05263157894736836,-0.03749999999999998,0.004883544675163831,-0.1501113077923314,0.014261715272124276,1
129,2013-03-31,69.01,70.72,70.73,66.88,835583464,2.477901753369068,3.5921368971856973,3.155848040682021,1,1.9,7.5,99.0597,0.14,369062,-0.06666666666666654,-0.050000000000000044,-0.025974025974025983,0.004195819791618316,0.4973919802367013,-0.00926942539226605,1
130,2013-04-30,70.71,73.25,74.95,70.25,680477024,3.5921368971856973,-2.782703587505124,2.477901753369068,1,1.7,7.6,98.9927,0.15,367290,0.0714285714285714,-0.10526315789473684,0.013333333333333197,-0.0006763598113057601,-0.1856265073239889,-0.004801361288889083,0
131,2013-05-31,73.31,71.27,73.82,69.15,748609715,-2.782703587505124,5.588071348940901,3.5921368971856973,0,1.7,7.5,99.0726,0.11,369648,-0.2666666666666666,0.0,-0.013157894736842035,0.0008071302227334876,0.10012489562028182,0.006419995099240294,1
132,2013-06-30,71.76,75.77,76.2099,71.35,581766740,5.588071348940901,-1.0878112712975077,-2.782703587505124,1,1.6,7.5,99.2065,0.09,370847,-0.18181818181818188,-0.05882352941176461,0.0,0.0013515341274985548,-0.2228704379023454,0.0032436263688697675,0
133,2013-07-31,76.3,75.47,77.28,74.96,529254777,-1.0878112712975077,3.653088042049936,5.588071348940901,0,1.7,7.3,98.9204,0.09,373447,0.0,0.0625,-0.026666666666666727,-0.0028838836164969406,-0.090262917058476,0.00701097757296143,1
134,2013-08-31,76.1,78.88,79.685,75.54,504226910,3.653088042049936,4.970204133384051,-1.0878112712975077,1,1.8,7.2,99.4996,0.08,372419,-0.11111111111111105,0.05882352941176472,-0.013698630136986245,0.005855212878233429,-0.047288882571578594,-0.002752733319587475,1
135,2013-09-30,78.87,82.79,83.485,76.35,817370692,4.970204133384051,3.23940269749518,3.653088042049936,1,1.7,7.2,100.0568,0.08,372515,0.0,-0.05555555555555558,0.0,0.0056000225126533465,0.6210374253924686,0.0002577741737128658,1
136,2013-10-31,83.04,85.73,85.84,81.37,542266191,3.23940269749518,2.4816497728067057,4.970204133384051,1,1.7,7.2,98.1664,0.14,367277,0.7500000000000002,0.0,0.0,-0.01889326862342189,-0.3365725046084721,-0.014061178744480096,1
137,2013-11-30,85.83,87.96,87.96,84.05,652800771,2.4816497728067057,-1.4620217018846389,3.23940269749518,1,1.7,6.9,98.1664,0.14,367277,0.0,0.0,-0.04166666666666663,0.0,0.20383822896308867,0.0,0
138,2013-12-31,87.55,86.27,89.0,84.76,836429435,-1.4620217018846389,4.875783608079874,2.4816497728067057,0,1.7,6.7,98.1664,0.14,367277,0.0,0.0,-0.02898550724637683,0.0,0.2812935770873959,0.0,1
139,2014-01-31,86.14,90.34,90.96,83.74,715981006,4.875783608079874,-2.022798390701835,-1.4620217018846389,1,1.6,6.6,100.038,0.07,373327,-0.5,-0.05882352941176461,-0.014925373134328401,0.019065586595820916,-0.14400309692592295,0.01647258064076973,0
140,2014-02-28,89.48,87.67,91.36,86.4,809600193,-2.022798390701835,-0.8059023836549306,4.875783608079874,0,1.6,6.7,100.7918,0.07,378580,0.0,0.0,0.015151515151515138,0.007535136648073815,0.13075652316955466,0.014070774414923104,0
141,2014-03-31,88.1,87.39,89.68,83.28,1141405841,-0.8059023836549306,4.318519364789216,-2.022798390701835,0,1.7,6.7,101.7782,0.08,382404,0.1428571428571428,0.0625,0.0,0.009786510410569216,0.40983889439364307,0.01010090337577263,1
142,2014-04-30,87.53,91.31,91.45,85.53,789221242,4.318519364789216,2.7124576178497097,-0.8059023836549306,1,1.8,6.2,101.8337,0.09,386507,0.125,0.05882352941176472,-0.07462686567164178,0.000545303414680065,-0.30855335267204054,0.010729490277298304,1
143,2014-05-31,91.43,93.91,94.14,90.64,567102111,2.7124576178497097,0.8597813395605588,4.318519364789216,1,2.0,6.3,102.2325,0.09,386929,0.0,0.11111111111111116,0.016129032258064502,0.003916188845146662,-0.2814408928440879,0.0010918301609026404,1
144,2014-06-30,94.21,95.02,97.51,93.63,661595221,0.8597813395605588,5.219867130654859,2.7124576178497097,1,1.9,6.1,102.5722,0.1,387863,0.11111111111111116,-0.050000000000000044,-0.031746031746031744,0.0033228180862250323,0.16662450759242553,0.0024138795489612175,1
145,2014-07-31,94.83,99.78,99.9141,93.885,645938592,5.219867130654859,-1.249500199920032,0.8597813395605588,1,1.9,6.2,102.8479,0.09,388261,-0.10000000000000009,0.0,0.016393442622950838,0.0026878627932325205,-0.023664966890684314,0.0010261355169223219,0
146,2014-08-31,100.04,98.79,100.5646,97.7,756070763,-1.249500199920032,2.902374670184696,5.219867130654859,0,1.7,6.1,102.6491,0.09,391217,0.0,-0.10526315789473684,-0.016129032258064613,-0.0019329514749449883,0.17049944431869468,0.0076134352922390125,1
147,2014-09-30,98.54,101.4,101.75,90.24,1285041466,2.902374670184696,4.412488919531176,-1.249500199920032,1,1.7,5.9,102.9858,0.09,389680,0.0,0.0,-0.032786885245901565,0.0032801066935803647,0.6996312103130484,-0.003928765876738516,1
148,2014-10-31,101.53,106.01,106.245,100.67,434990284,4.412488919531176,-2.3363601967461207,2.902374670184696,1,1.8,5.7,100.038,0.07,373327,-0.2222222222222221,0.05882352941176472,-0.03389830508474578,-0.028623363609352026,-0.6614970835501428,-0.0419652022172039,0
149,2014-11-30,105.72,103.25,105.9199,99.92,815702447,-2.3363601967461207,-2.56360832690826,4.412488919531176,0,1.7,5.8,100.038,0.07,373327,0.0,-0.05555555555555558,0.01754385964912264,0.0,0.8752199233029305,0.0,0
150,2014-12-31,103.76,101.1,104.58,99.36,826291430,-2.56360832690826,6.977203197473608,-2.3363601967461207,0,1.6,5.6,100.038,0.07,373327,0.0,-0.05882352941176461,-0.034482758620689724,0.0,0.012981428508574755,0.0,1
151,2015-01-31,101.33,108.4,108.94,99.75,472456510,6.977203197473608,-2.7713838504741783,-2.56360832690826,1,1.6,5.7,102.8479,0.11,385558,0.5714285714285714,0.0,0.017857142857143016,0.02808832643595438,-0.4282204887445099,0.03276216292954959,0
152,2015-02-28,108.61,105.6,109.42,104.24,633635703,-2.7713838504741783,1.9223484848484864,6.977203197473608,0,1.7,5.5,102.2292,0.11,385104,0.0,0.0625,-0.03508771929824561,-0.006015679464529522,0.34115138555292623,-0.0011775141483252316,1
153,2015-03-31,105.6,107.63,111.16,104.34,568699436,1.9223484848484864,1.8509949097639984,-2.7713838504741783,1,1.8,5.4,101.8945,0.11,391056,0.0,0.05882352941176472,-0.018181818181818077,-0.003274015643280115,-0.10248202033527143,0.015455565249906433,1
154,2015-04-30,108.05,110.05,111.08,105.995,518233530,1.8509949097639984,-3.226681127982653,1.9223484848484864,1,1.8,5.4,101.2859,0.12,391375,0.09090909090909083,0.0,0.0,-0.005972844461673565,-0.08873915253891684,0.0008157399451740321,0
155,2015-05-31,110.64,107.07,111.13,106.64,577030487,-3.226681127982653,3.532784611116256,1.8509949097639984,0,1.7,5.6,100.8408,0.12,394332,0.0,-0.05555555555555558,0.03703703703703698,-0.004394491237181053,0.11345648939388386,0.0075554136058766375,1
156,2015-06-30,108.13,111.95,114.39,105.83,644885755,3.532784611116256,-6.8411181566491,-3.226681127982653,1,1.8,5.3,100.5063,0.13,394859,0.08333333333333348,0.05882352941176472,-0.05357142857142849,-0.0033171097412952877,0.1175939045314256,0.0013364373167787935,0
157,2015-07-31,111.97,104.31,113.0,84.74,1010304811,-6.8411181566491,0.049159374692765,3.532784611116256,0,1.8,5.2,101.1831,0.13,398128,0.0,0.0,-0.01886792452830177,0.006733906232743614,0.5666415379263572,0.008278904621649819,1
158,2015-08-31,101.71,101.76,108.725,98.75,881201775,0.049159374692765,11.173239160290366,-6.8411181566491,1,1.8,5.1,100.9115,0.14,397710,0.0769230769230771,0.0,-0.019230769230769384,-0.002684242724328434,-0.12778622312232069,-0.0010499135956275607,1
159,2015-09-30,101.94,113.33,114.08,100.48,740627404,11.173239160290366,0.343219220276336,0.049159374692765,1,1.9,5.0,100.568,0.14,396112,0.0,0.05555555555555558,-0.019607843137254832,-0.0034039727880370574,-0.15952574652950513,-0.004018003067561837,1
160,2015-10-31,113.63,114.02,115.47,109.48,543413359,0.343219220276336,-2.2843415592924177,11.173239160290366,1,1.9,5.0,102.8479,0.11,385558,-0.2142857142857143,0.0,0.0,0.022670233076127477,-0.2662797027694104,-0.026643979480550972,0
161,2015-11-30,114.475,111.86,115.75,109.38,757509404,-2.2843415592924177,-4.843278808370658,0.343219220276336,0,2.0,5.1,102.8479,0.11,385558,0.0,0.05263157894736836,0.020000000000000018,0.0,0.39398377212143587,0.0,0
162,2015-12-31,109.43,104.13,110.18,97.25,1077308355,-4.843278808370658,-1.0808724184520406,-2.2843415592924177,0,2.1,5.0,102.8479,0.11,385558,0.0,0.050000000000000044,-0.019607843137254832,0.0,0.42217159194501575,0.0,0
163,2016-01-31,103.62,102.5,104.8,94.84,942259672,-1.0808724184520406,5.5582406959884,-4.843278808370658,0,2.2,4.8,99.4797,0.34,394576,2.0909090909090913,0.04761904761904767,-0.040000000000000036,-0.03274933178023087,-0.1253575008243577,0.02338947706959793,1
164,2016-02-29,103.45,109.2,110.04,103.16,602366519,5.5582406959884,-2.634002578743783,-1.0808724184520406,1,2.3,4.9,98.9583,0.38,398149,0.11764705882352944,0.04545454545454519,0.02083333333333348,-0.005241270329524483,-0.36072132035382276,0.009055289728721494,0
165,2016-03-31,108.58,105.72,111.44,104.88,559251035,-2.634002578743783,4.123808625082575,5.5582406959884,0,2.2,5.0,98.1954,0.36,396959,-0.052631578947368474,-0.04347826086956508,0.020408163265306145,-0.007709307859977255,-0.07157682679903399,-0.0029888308145945564,1
166,2016-04-30,105.97,110.34,110.51,104.4,537649166,4.123808625082575,-2.236363636363631,-2.634002578743783,1,2.1,5.1,98.4673,0.37,398099,0.0277777777777779,-0.045454545454545525,0.020000000000000018,0.0027689688111662836,-0.0386264265027243,0.0028718331112280726,0
167,2016-05-31,110.0,107.54,110.75,101.75,580005672,-2.236363636363631,7.200669829751613,4.123808625082575,0,2.2,4.8,98.2889,0.37,399909,0.0,0.04761904761904767,-0.05882352941176472,-0.001811768983205564,0.0787809387209204,0.004546607753347809,1
168,2016-06-30,107.49,115.23,115.54,106.57,421072614,7.200669829751613,0.9799670453559928,-2.236363636363631,1,2.2,4.9,98.7201,0.38,404677,0.027027027027026973,0.0,0.02083333333333348,0.00438706710523773,-0.2740198340681055,0.011922712417074877,1
169,2016-07-31,115.31,116.44,118.7799,114.22,369269665,0.9799670453559928,1.923076923076919,7.200669829751613,1,2.2,4.8,98.8992,0.39,403648,0.026315789473684292,0.0,-0.020408163265306256,0.0018142202043960332,-0.1230261652684922,-0.002542768677241347,1
170,2016-08-31,116.48,118.72,119.22,113.63,541701754,1.923076923076919,-1.299249135240029,0.9799670453559928,1,2.3,4.9,98.7249,0.4,403861,0.025641025641025772,0.04545454545454519,0.02083333333333348,-0.0017624005047562896,0.46695438413550705,0.0005276874900903561,0
171,2016-09-30,118.53,116.99,119.66,115.94,406951836,-1.299249135240029,0.264527690075947,1.923076923076919,0,2.2,5.0,98.606,0.4,406384,0.0,-0.04347826086956508,0.020408163265306145,-0.0012043567529570476,-0.24875296600941044,0.006247198912497032,1
172,2016-10-31,117.19,117.5,119.51,113.45,598231317,0.264527690075947,0.8683807253533204,-1.299249135240029,1,2.1,4.9,99.4797,0.34,394576,-0.15000000000000002,-0.045454545454545525,-0.019999999999999907,0.008860515587286732,0.4700297776761966,-0.02905626205756129,1
173,2016-11-30,117.46,118.48,121.52,115.22,498414269,0.8683807253533204,4.408683262090345,0.264527690075947,1,2.1,4.7,99.4797,0.34,394576,0.0,0.0,-0.04081632653061229,0.0,-0.16685359853870707,0.0,1
174,2016-12-31,119.31,124.57,125.9211,118.89,366254486,4.408683262090345,3.667676606601825,0.8683807253533204,1,2.2,4.7,99.4797,0.34,394576,0.0,0.04761904761904767,0.0,0.0,-0.2651605124892602,0.0,1
175,2017-01-31,125.42,130.02,130.7,124.86,307436247,3.667676606601825,1.2002140509135335,4.408683262090345,1,2.3,4.7,98.7446,0.65,416024,0.9117647058823528,0.04545454545454519,0.0,-0.007389447294271934,-0.16059390737401102,0.054357082032358894,1
176,2017-02-28,130.81,132.38,132.74,129.4,442963518,1.2002140509135335,2.649456521739145,3.667676606601825,1,2.2,4.6,98.3676,0.66,416011,0.01538461538461533,-0.04347826086956508,-0.021276595744680993,-0.003817930296947991,0.44083048867038754,-3.1248197219335694e-05,1
177,2017-03-31,132.48,135.99,136.34,130.38,388248236,2.649456521739145,3.539498754213677,1.2002140509135335,1,2.0,4.4,99.1065,0.79,414942,0.19696969696969702,-0.09090909090909094,-0.04347826086956508,0.0075116196796505275,-0.12352096679889557,-0.0025696435911550797,1
178,2017-04-30,136.46,141.29,141.84,135.87,534921503,3.539498754213677,-2.776011866920963,2.649456521739145,1,1.9,4.4,100.0363,0.9,416702,0.139240506329114,-0.050000000000000044,0.0,0.009381826620857403,0.37778218520997986,0.004241556651291001,0
179,2017-05-31,141.57,137.64,143.9,136.25,1046003154,-2.776011866920963,3.60216998191681,3.539498754213677,0,1.7,4.4,100.147,0.91,414274,0.011111111111111072,-0.10526315789473684,0.0,0.0011065983048155204,0.9554329899503031,-0.0058267058953400674,1
180,2017-06-30,138.25,143.23,145.96,135.8,705002384,3.60216998191681,1.7397355601948503,-2.776011866920963,1,1.7,4.3,100.3042,1.04,416360,0.1428571428571428,0.0,-0.022727272727272818,0.0015696925519486093,-0.32600357723204343,0.005035314791659529,1
181,2017-07-31,143.7,146.2,146.21,140.18,810772067,1.7397355601948503,-0.6217545777535016,3.60216998191681,1,1.7,4.3,100.2092,1.15,416487,0.10576923076923062,0.0,0.0,-0.0009471188644144535,0.15002741182219892,0.0003050244980304928,0
182,2017-08-31,146.36,145.45,146.59,142.1,632248250,-0.6217545777535016,4.448410791515081,1.7397355601948503,0,1.7,4.4,99.7055,1.16,417014,0.008695652173912993,0.0,0.023255813953488413,-0.0050264845942288305,-0.22018989586132354,0.001265345617029956,1
183,2017-09-30,145.67,152.15,152.37,144.93,549094395,4.448410791515081,1.571194762684128,-0.6217545777535016,1,1.7,4.3,99.7485,1.15,426455,-0.008620689655172376,0.0,-0.022727272727272818,0.0004312700904163247,-0.13152089388938604,0.022639527689717776,1
184,2017-10-31,152.75,155.15,156.69,150.77,584198367,1.571194762684128,1.0182242687593184,4.448410791515081,1,1.8,4.2,98.7446,0.65,416024,-0.4347826086956521,0.05882352941176472,-0.023255813953488302,-0.010064311744036214,0.06393066896995014,-0.024459790599242637,1
185,2017-11-30,154.19,155.76,158.77,152.06,622383820,1.0182242687593184,8.242811501597448,1.571194762684128,1,1.7,4.2,98.7446,0.65,416024,0.0,-0.05555555555555558,0.0,0.0,0.0653638475507754,0.0,1
186,2017-12-31,156.5,169.4,170.952,156.17,698394830,8.242811501597448,-0.5412800380680446,1.0182242687593184,1,1.8,4.1,98.7446,0.65,416024,0.0,0.05882352941176472,-0.023809523809523947,0.0,0.12212883361910021,0.0,0
187,2018-01-31,168.12,167.21,170.73,150.125,1179841225,-0.5412800380680446,-4.279992826827662,8.242811501597448,0,1.8,4.0,101.3561,1.41,431785,1.169230769230769,0.0,-0.024390243902438935,0.026447015836815302,0.6893613387716515,0.03788483356729411,0
188,2018-02-28,167.29,160.13,175.21,156.04,1085306589,-4.279992826827662,1.2201257861635206,-0.5412800380680446,0,1.8,4.1,101.6495,1.42,434631,0.007092198581560183,0.0,0.02499999999999991,0.002894744371576996,-0.0801248795150381,0.006591243327118912,1
189,2018-03-31,159.0,160.94,167.0,153.88,987685050,1.2201257861635206,5.949414403189623,-4.279992826827662,1,2.1,4.0,102.298,1.51,433239,0.06338028169014098,0.16666666666666674,-0.024390243902438935,0.00637976576372723,-0.08994835191219874,-0.00320271678734374,1
190,2018-04-30,160.52,170.07,171.2,159.22,687987327,5.949414403189623,0.4506086142322157,1.2201257861635206,1,2.1,4.0,103.4095,1.69,435061,0.11920529801324498,0.0,0.0,0.010865315059922942,-0.30343450374185577,0.004205530896341347,1
191,2018-05-31,170.88,171.65,177.98,169.17,784338787,0.4506086142322157,3.769701246765466,5.949414403189623,1,2.2,3.8,102.5408,1.7,439759,0.00591715976331364,0.04761904761904767,-0.050000000000000044,-0.008400582151543046,0.14004830644213295,0.010798485729587304,1
192,2018-06-30,170.04,176.45,182.93,169.67,709034457,3.769701246765466,5.529484932436253,0.4506086142322157,1,2.3,4.0,103.3045,1.82,437527,0.07058823529411762,0.04545454545454519,0.05263157894736836,0.007447767132692462,-0.0960099529031706,-0.005075507266480095,1
193,2018-07-31,176.87,186.65,187.5199,175.79,667522923,5.529484932436253,-0.1665771090811404,3.769701246765466,1,2.4,3.8,103.5474,1.91,440422,0.049450549450549275,0.04347826086956519,-0.050000000000000044,0.002351301250187454,-0.05854656792793922,0.0066167345100986985,0
194,2018-08-31,186.1,185.79,186.49,180.44,645534390,-0.1665771090811404,-9.099668129750563,5.529484932436253,0,2.2,3.8,104.1659,1.91,439876,0.0,-0.08333333333333326,0.0,0.0059731098994277865,-0.032940491243624304,-0.0012397200866441915,0
195,2018-09-30,186.82,169.82,187.53,160.09,1817070567,-9.099668129750563,-0.4174506114769566,-0.1665771090811404,0,2.2,3.7,104.1315,1.95,439346,0.020942408376963373,0.0,-0.02631578947368407,-0.00033024243058421554,1.8148315490984146,-0.0012048850130491617,0
196,2018-10-31,170.08,169.37,175.58,157.13,1152111854,-0.4174506114769566,-10.883882149046796,-9.099668129750563,0,2.1,3.8,101.3561,1.41,431785,-0.27692307692307694,-0.045454545454545525,0.027027027027026973,-0.026652837998108247,-0.36595095703842306,-0.017209670737869498,0
197,2018-11-30,173.1,154.26,173.31,143.46,1395544305,-10.883882149046796,11.371614014173115,-0.4174506114769566,0,2.2,3.8,101.3561,1.41,431785,0.0,0.04761904761904767,0.0,0.0,0.21129237595710038,0.0,1
198,2018-12-31,150.99,168.16,168.99,149.49,933652357,11.371614014173115,3.477325685606735,-10.883882149046796,1,2.2,3.9,101.3561,1.41,431785,0.0,0.0,0.026315789473684292,0.0,-0.3309761978499135,0.0,1
199,2019-01-31,167.37,173.19,174.66,166.57,535963967,3.477325685606735,3.010148500659366,11.371614014173115,1,2.2,4.0,103.3023,2.4,439793,0.7021276595744681,0.0,0.025641025641025772,0.019201607007373056,-0.42594910944995346,0.018546267239482717,1
200,2019-02-28,174.41,179.66,182.83,169.3375,781961765,3.010148500659366,4.475802006394006,3.477325685606735,1,2.1,3.8,102.728,2.4,440875,0.0,-0.045454545454545525,-0.050000000000000044,-0.005559411552308213,0.4589819710771712,0.0024602483441074074,1
201,2019-03-31,181.42,189.54,191.32,180.77,550157653,4.475802006394006,-8.812119941287483,3.010148500659366,1,2.0,3.8,102.8635,2.41,446954,0.004166666666666874,-0.04761904761904767,0.0,0.0013190172104977638,-0.2964391897089751,0.01378848880068051,0
202,2019-04-30,190.76,173.95,191.32,173.87,901553894,-8.812119941287483,7.618718303365606,4.475802006394006,0,2.1,3.6,102.2543,2.42,447230,0.004149377593360981,0.050000000000000044,-0.05263157894736836,-0.005922411739829991,0.638719172738655,0.0006175132116503779,1
203,2019-05-31,173.52,186.74,189.77,169.27,688730551,7.618718303365606,0.4203888596952091,-8.812119941287483,1,2.0,3.6,102.4519,2.39,448985,-0.012396694214875992,-0.04761904761904767,0.0,0.001932437071106019,-0.2360628071337464,0.003924155356304304,1
204,2019-06-30,190.3,191.1,195.55,188.38,494381316,0.4203888596952091,-2.1095504151219213,7.618718303365606,1,2.1,3.6,102.384,2.38,448992,-0.004184100418410108,0.050000000000000044,0.0,-0.0006627500319661417,-0.2821847160951627,1.559072129353467e-05,0
205,2019-07-31,191.51,187.47,194.98,179.2,817515868,-2.1095504151219213,1.369054010522931,0.4203888596952091,0,2.2,3.7,102.0568,2.4,453667,0.008403361344537785,0.04761904761904767,0.0277777777777779,-0.0031958118456009155,0.6536140051053223,0.01041221224431621,1
206,2019-08-31,186.26,188.81,194.71,185.03,556686903,1.369054010522931,3.9780521262002857,-2.1095504151219213,1,2.4,3.7,102.6882,2.13,455967,-0.11250000000000004,0.09090909090909083,0.0,0.00618675090733789,-0.31905064502062974,0.005069797891404937,1
207,2019-09-30,189.54,197.08,197.83,181.82,585004593,3.9780521262002857,3.6224928004850137,1.369054010522931,1,2.4,3.5,102.3143,2.04,452048,-0.04225352112676051,0.0,-0.05405405405405406,-0.0036411194275485226,0.050868252598355035,-0.00859492024642139,1
208,2019-10-31,197.93,205.1,206.05,197.63,352359439,3.6224928004850137,3.6565745209887375,3.9780521262002857,1,2.3,3.6,103.3023,2.4,439793,0.17647058823529416,-0.04166666666666674,0.028571428571428692,0.009656519176693745,-0.3976809016266989,-0.02710995292535301,1
209,2019-11-30,205.11,212.61,214.56,193.785,431198262,3.6565745209887375,2.178171641791039,3.6224928004850137,1,2.3,3.6,103.3023,2.4,439793,0.0,0.0,0.0,0.0,0.22374545499262188,0.0,1
210,2019-12-31,214.4,219.07,225.88,212.24,587165940,2.178171641791039,-6.514036522213126,3.6565745209887375,1,2.3,3.6,103.3023,2.4,439793,0.0,0.0,0.0,0.0,0.36170757571374446,0.0,0
211,2020-01-31,220.14,205.8,237.47,198.17,954555768,-6.514036522213126,-8.847184986595169,2.178171641791039,0,2.3,3.5,101.0918,1.55,456113,-0.35416666666666663,0.0,-0.02777777777777779,-0.021398361895136886,0.625700169188969,0.037108366890787226,0
212,2020-02-29,208.88,190.4,219.61,164.93,2191775634,-8.847184986595169,18.451382500946917,-6.514036522213126,0,2.4,3.5,101.3247,1.58,457898,0.019354838709677358,0.04347826086956519,0.0,0.0023038466027907045,1.2961210936813488,0.003913503890483172,1
213,2020-03-31,184.81,218.91,220.04,180.86,1092313731,18.451382500946917,8.772256921786157,-8.847184986595169,1,2.1,4.4,97.4477,0.65,432392,-0.5886075949367089,-0.12499999999999989,0.25714285714285734,-0.03826312833889478,-0.5016306805973005,-0.05570236166133069,1
